gene,logFC,logCPM,F,PValue,FDR,Significant,direction
LINC01563,1.2456221999308161,0.10311718151678183,21.05524652469195,5.764639350685681e-5,1.289556505670777e-4,TRUE,Up-regulated
ERICH1,0.2742502904830779,4.831198839922294,21.046556954915008,5.7703868240392817e-5,1.2906574994237834e-4,TRUE,Not significant
SUMO3,-0.21030441191141433,6.362660690821497,21.044171568512645,5.774824914362255e-5,1.291465351430563e-4,TRUE,Not significant
SPACA6,-0.57639376462905,3.01968786457223,21.037605257849236,5.7871403429479075e-5,1.294034385697794e-4,TRUE,Not significant
SMAD3,-0.16034234114094534,7.2944989018437,21.022863989589265,5.814662163620574e-5,1.3000024262249977e-4,TRUE,Not significant
ANKRD19P,0.9012577865296714,1.4581528133313455,21.012106917428138,5.835384263050699e-5,1.304313410379949e-4,TRUE,Not significant
MIR5047,-0.3215303842455992,4.640723803830058,21.011723468713512,5.835613358149062e-5,1.304313410379949e-4,TRUE,Not significant
MXI1,-0.3099821741619454,4.415087944813227,21.00523593268282,5.8478496136597366e-5,1.3068614449742878e-4,TRUE,Not significant
ATL2,-0.20113705586866867,6.319956859404544,20.967872855504627,5.91883069746653e-5,1.3225350078828e-4,TRUE,Not significant
IL7R,-0.32344023201802924,4.9557614580018,20.962599441201867,5.92894139708575e-5,1.3246048318532057e-4,TRUE,Not significant
UMPS,-0.18312074465624562,6.505320312860222,20.960556508023288,5.932838343557234e-5,1.3252860270087117e-4,TRUE,Not significant
ARHGEF12,-0.15033462936214476,8.104103707999524,20.949493873905244,5.954085203583145e-5,1.3298421224922059e-4,TRUE,Not significant
FAXDC2,0.4228415589891449,3.751197062595255,20.942309744224186,5.9679646289811946e-5,1.332751638105102e-4,TRUE,Not significant
TRNP,-0.26004463675488726,5.019112432181671,20.933622001298467,5.984713908765336e-5,1.336301119914317e-4,TRUE,Not significant
ZMPSTE24,-0.18563745137558108,7.156970823724945,20.931548574256848,5.9887236343228955e-5,1.3370054335733018e-4,TRUE,Not significant
C5orf15,0.1754962938520155,6.983093958475907,20.92119120855864,6.0088129465579694e-5,1.3412988625350052e-4,TRUE,Not significant
LGALS3BP,0.15057931447632378,9.61449508827904,20.91573791902974,6.019418730003026e-5,1.3434744359552662e-4,TRUE,Not significant
TTI1,0.21775583697244721,5.864233961447899,20.913357117440274,6.024056358163912e-5,1.3443175453755273e-4,TRUE,Not significant
SCYL2,-0.19330193853516947,6.921322489612995,20.904793966338087,6.0407636730184934e-5,1.3478534790760749e-4,TRUE,Not significant
GFM2,0.19716913510190207,6.156821969589564,20.90247847023281,6.04529047744016e-5,1.3486709986067615e-4,TRUE,Not significant
C3orf70,0.8883900524628017,1.0267911040949986,20.89777255201557,6.055552873914654e-5,1.3507676811657778e-4,TRUE,Not significant
MYRF,1.2594196321621385,-0.016075055378730482,20.89784260210541,6.062214000212196e-5,1.35206057110897e-4,TRUE,Up-regulated
ZNF254,0.26780779214461603,4.789843283402318,20.888752443468306,6.072200207049424e-5,1.354094581768904e-4,TRUE,Not significant
ZNF624,-0.6479499544553464,2.227003619738705,20.881849557950247,6.085993748499334e-5,1.3569769228109071e-4,TRUE,Not significant
ANKRD13D,0.3053016974470424,4.427457709184219,20.880310164531767,6.088815064980093e-5,1.3574123443965035e-4,TRUE,Not significant
LOC105378035,1.4236321615049496,-0.059211190002337696,20.87174327727852,6.115877618327806e-5,1.363251100605585e-4,TRUE,Up-regulated
WAC,-0.1659678290210691,7.154778271784029,20.841919941510906,6.164958010569789e-5,1.3739953472865506e-4,TRUE,Not significant
ABHD5,-0.2052618922463443,5.676411651903964,20.840041474379003,6.16871122537589e-5,1.3746358205392808e-4,TRUE,Not significant
PPFIA4,0.28289359766333233,5.0769206098734925,20.827091197216493,6.194645319309998e-5,1.3802181944521063e-4,TRUE,Not significant
C6orf120,-0.29147644884027185,4.629689294020993,20.820677120485936,6.207535313599567e-5,1.3828930580325147e-4,TRUE,Not significant
MMP24OS,-0.3119256969009877,4.5011439410214455,20.817178379833095,6.214578079717231e-5,1.3842647197660014e-4,TRUE,Not significant
ARFIP2,-0.22773903317626182,5.592781832976924,20.809888300839585,6.22927094499e-5,1.3873397673153846e-4,TRUE,Not significant
SYCP3,-1.035290672949588,0.7582496074270643,20.798733184869,6.254280302055874e-5,1.3927112283962573e-4,TRUE,Down-regulated
IRF6,2.106290646364972,-0.6221143687997568,20.77522104917401,6.309440845492685e-5,1.4047943079067046e-4,TRUE,Up-regulated
ACTG2,0.7040052704908251,1.6008063821124265,20.762437394063113,6.326290198182562e-5,1.4083451901095777e-4,TRUE,Not significant
AVEN,0.30716848345842285,4.476915605187189,20.76090924334411,6.328995341884649e-5,1.4087467558196676e-4,TRUE,Not significant
LDB2,-0.2584802095633302,5.0049266616781685,20.751584919782296,6.348166930380595e-5,1.4128128879659505e-4,TRUE,Not significant
INKA1,1.3904966643165433,0.29589207143436846,20.750662820554332,6.354568371140146e-5,1.4138367036406105e-4,TRUE,Up-regulated
DIMT1,-0.2696792376883674,4.834011385602032,20.748475277217516,6.354576355134542e-5,1.4138367036406105e-4,TRUE,Not significant
KPNA4,-0.1604075285436698,7.631278044738465,20.74414469155044,6.363507849446642e-5,1.4156223695822802e-4,TRUE,Not significant
GREM2,0.8320882159302679,1.3913893522873555,20.740985127998947,6.370582075052534e-5,1.4169944191414703e-4,TRUE,Not significant
HAVCR2,1.9802241286102151,-0.7648346226930469,20.741150074349076,6.408093142333707e-5,1.4251351140392123e-4,TRUE,Up-regulated
LOC105375222,1.0959542932242774,0.4152344640809911,20.720597466177097,6.415362627389483e-5,1.4265488386128555e-4,TRUE,Up-regulated
ASPH,-0.1500579284283279,7.80697611716959,20.714252476643793,6.425555766634394e-5,1.4286121853840055e-4,TRUE,Not significant
MIR4458HG,-0.41386728893199437,3.779575564815671,20.709854996495817,6.43477334371228e-5,1.4304580765498926e-4,TRUE,Not significant
UBL4A,-0.2220427843440751,6.4957906599514725,20.676547470783177,6.50473883693434e-5,1.4458058592332727e-4,TRUE,Not significant
ARHGAP24,-0.4826789651473361,3.2259872575485193,20.65637161605559,6.547596898168399e-5,1.4551249753785308e-4,TRUE,Not significant
LOC101927045,0.648009559959078,2.0208807703433433,20.64099013253838,6.58054444378467e-5,1.462239261534751e-4,TRUE,Not significant
SLC12A7,0.2740266338990441,5.011446956364288,20.637974161433185,6.58682145724781e-5,1.4634260039343746e-4,TRUE,Not significant
RWDD3,-0.6118161957145132,2.354272661749308,20.6370148890823,6.589036036764429e-5,1.4637099666661176e-4,TRUE,Not significant
MUSK,2.174949636505688,-0.7173158456284108,20.525439507008407,6.58998739195263e-5,1.4637132717950778e-4,TRUE,Up-regulated
ZBTB10,0.235424115462398,5.16289023316528,20.63273022751282,6.598063598399774e-5,1.4652988639242463e-4,TRUE,Not significant
AGL,-0.22116158527815508,5.408547268413436,20.63031148664403,6.603255398499563e-5,1.466073182517827e-4,TRUE,Not significant
EXOC1L,-1.9991544201774882,-0.9669901501489344,20.63907030757544,6.603426234757198e-5,1.466073182517827e-4,TRUE,Down-regulated
LDB1,-0.2390049789889585,5.675779483613207,20.62948172438449,6.60503712817347e-5,1.4662225580649248e-4,TRUE,Not significant
SERINC2,0.9311697493490808,1.1215723180009498,20.624032725976395,6.617636936521403e-5,1.4688109247064685e-4,TRUE,Not significant
SFXN3,0.27816426573314734,4.797086699279927,20.622690592914225,6.619647398405434e-5,1.4690485423410042e-4,TRUE,Not significant
CD44-DT,1.9068665609860296,-0.5165857786208202,20.623694345188284,6.656616743277758e-5,1.476913777658868e-4,TRUE,Up-regulated
RABEPK,-0.29930159276050966,4.692979095484999,20.60540700752396,6.656978607553887e-5,1.476913777658868e-4,TRUE,Not significant
SLC29A1,-0.23327978568637708,5.416420630807086,20.576839077436254,6.719168137812702e-5,1.4904995457566353e-4,TRUE,Not significant
REPS2,2.1473714845613845,-0.6633903193125332,20.47069727996332,6.735886141985251e-5,1.4939960323432592e-4,TRUE,Up-regulated
MPV17L2,0.278253358535032,4.837373950352505,20.566456848763142,6.741925534428905e-5,1.4951233839830273e-4,TRUE,Not significant
ZBTB42,0.5877694948248157,2.274493360485278,20.560630215375454,6.75484540759364e-5,1.4977760493784732e-4,TRUE,Not significant
ACAA1,0.2130686149115561,5.681296952752942,20.559671485185216,6.756838007550159e-5,1.4980053625249503e-4,TRUE,Not significant
TRNL2,-0.45214197298296754,4.417629912639851,20.549971147023626,6.778230520222559e-5,1.5023666057298893e-4,TRUE,Not significant
LINC00921,1.0063101929246667,0.7402497686213102,20.55050996889477,6.77866087397029e-5,1.5023666057298893e-4,TRUE,Up-regulated
ZNF818P,2.268280725497336,-0.8893817442227037,20.484241646153393,6.779393263092073e-5,1.5023666057298893e-4,TRUE,Up-regulated
ST6GAL1,-0.27690428025434377,4.774556072973113,20.53088376910806,6.820515336426369e-5,1.511247506533434e-4,TRUE,Not significant
TOGARAM2,-0.9119320981084739,1.246572506422712,20.53089994195146,6.821401892894035e-5,1.511247506533434e-4,TRUE,Not significant
LINC02282,0.8465722266775852,1.0991147102012184,20.5286606637866,6.826444787756614e-5,1.5121503972879234e-4,TRUE,Not significant
LOC105372064,-0.8787841262792389,1.1230472654960404,20.52791436694835,6.828258757805989e-5,1.512337882733564e-4,TRUE,Not significant
PRDM2,0.22104603865392167,5.7603658171968455,20.52448250149187,6.834755818365861e-5,1.5135623893604194e-4,TRUE,Not significant
FHL3,0.5947949449334234,2.448401949747438,20.5126912242929,6.861188003009281e-5,1.5192005735519912e-4,TRUE,Not significant
LOC105378925,1.9402627941672475,-0.6915365627494039,20.532031110898053,6.865781716513003e-5,1.520002382848417e-4,TRUE,Up-regulated
LOC102723566,1.0736646127049099,0.6708518886019346,20.510073599506768,6.868835984245774e-5,1.5204631983254703e-4,TRUE,Up-regulated
CCDC170,1.151740403289262,0.7783330183627506,20.507958762715692,6.874030793676118e-5,1.521397639551936e-4,TRUE,Up-regulated
S100A6,-0.15539841740266258,8.793481135414934,20.501771364665583,6.885549282759189e-5,1.5237312089696464e-4,TRUE,Not significant
HACD2,-0.15590469642841173,7.600317009448225,20.46940431246884,6.958633937417332e-5,1.5396864162207376e-4,TRUE,Not significant
AAGAB,-0.17900088323603175,6.708355306554938,20.467455393771928,6.963061054218697e-5,1.5404479020161109e-4,TRUE,Not significant
ZC4H2,-0.36762690039053586,4.010650268189117,20.455766941256183,6.989703542641687e-5,1.5461232149941914e-4,TRUE,Not significant
STIMATE,-0.2344090607425133,5.250526312858831,20.448503095710855,7.0062688737697e-5,1.5495681689121327e-4,TRUE,Not significant
LOC105377864,2.456761486772237,-0.9907205454206962,20.40810076321226,7.009461902064109e-5,1.5500550301253822e-4,TRUE,Up-regulated
ACER2,0.9321722861423618,1.1931515853929135,20.431449577911405,7.046284609731609e-5,1.5579774855015567e-4,TRUE,Not significant
ATG7,0.2133117774350843,5.520990071561852,20.418391616211238,7.075498979552609e-5,1.5642156867101456e-4,TRUE,Not significant
DGCR2,0.19881079843986954,6.350104746644058,20.401068278636377,7.115655658800397e-5,1.5728708520301257e-4,TRUE,Not significant
RNGTT,-0.2103267937634306,5.876132945594625,20.398291801752393,7.122115012666993e-5,1.5740760414025042e-4,TRUE,Not significant
SNCG,0.8943048761489795,0.9707884098608689,20.396832584218153,7.127287310100349e-5,1.5749964747189093e-4,TRUE,Not significant
MAP3K12,0.2712049933392847,4.5961628512736254,20.391084803722645,7.13891499565699e-5,1.5773429655374432e-4,TRUE,Not significant
CTXN2,1.8883513035948085,-0.8489481696516358,20.401576013237474,7.152155428271266e-5,1.58004507906544e-4,TRUE,Up-regulated
FAM120AOS,0.20403253033263008,5.997957891427687,20.380649433442105,7.163300813570136e-5,1.582283659074353e-4,TRUE,Not significant
STXBP2,1.1938625616202359,0.5092941564718404,20.378430131729274,7.171853134359181e-5,1.5839489118275258e-4,TRUE,Up-regulated
FAM98C,-0.49510463354673423,2.888261224575139,20.376476820690293,7.173176896832616e-5,1.5840174469835234e-4,TRUE,Not significant
CCDC187,1.6724611603298773,-0.5508630755473756,20.380085887056396,7.178519544648291e-5,1.5849733081346629e-4,TRUE,Up-regulated
LOC124904228,1.0105540270440954,0.7019190202200274,20.37141329550368,7.18738441543099e-5,1.5867064747625195e-4,TRUE,Up-regulated
CAMKK2,-0.24816166530903128,5.637348850473001,20.367399944449005,7.194398761460574e-5,1.588030682694941e-4,TRUE,Not significant
SASS6,0.2901166753617819,4.70960944861288,20.358317778041854,7.215802038670915e-5,1.5925301590571364e-4,TRUE,Not significant
ING3,0.2793777780271575,4.91494635533494,20.33956465899011,7.260199939441254e-5,1.602102570287545e-4,TRUE,Not significant
RUFY2,-0.3251074133654305,4.337960144032187,20.326750791884468,7.290713452831202e-5,1.608608854711345e-4,TRUE,Not significant
TTLL11,0.33893916958725434,3.776580579761137,20.323215286498662,7.299185503407576e-5,1.610250803362885e-4,TRUE,Not significant
HIKESHI,-0.3137807901509158,4.396756591329173,20.322477371644048,7.300916020225384e-5,1.610405269490866e-4,TRUE,Not significant
STX8,-0.3403094963079188,3.838354651645212,20.321639989317152,7.302941068270499e-5,1.6106246493166065e-4,TRUE,Not significant
TRIM7,0.9440015787330742,0.7758481149023103,20.31833509399987,7.31239595711311e-5,1.6124823477663364e-4,TRUE,Not significant
CMPK1,-0.15834795960188944,7.891244735150731,20.316939241787342,7.314149302220127e-5,1.6125876824035057e-4,TRUE,Not significant
WNK2,0.433368789776092,3.3404997834556673,20.316637651604463,7.31493708780605e-5,1.6125876824035057e-4,TRUE,Not significant
EVL,-0.27151221559938604,5.003999459408618,20.312339613237913,7.325174076052878e-5,1.6146167086265192e-4,TRUE,Not significant
LOC254896,1.360093703618389,-0.04184376299591896,20.3113021512849,7.338330181812289e-5,1.6172885045364648e-4,TRUE,Up-regulated
WIPF2,-0.18538288289830868,6.439357301040075,20.29512281975958,7.366577800627897e-5,1.623285084221261e-4,TRUE,Not significant
LOC112268133,1.7197726546726941,-0.7844396863373623,20.314515961330464,7.371453812437856e-5,1.6240503923079387e-4,TRUE,Up-regulated
ZFX,-0.17608280187648728,6.681938049696382,20.292822454415617,7.372128940131046e-5,1.6240503923079387e-4,TRUE,Not significant
MACROD2,0.9238718348359983,1.3283383345033375,20.283885671981988,7.394600821137346e-5,1.6287712913525467e-4,TRUE,Not significant
NOL9,-0.2634101155051234,5.3634506924876595,20.28243986776622,7.397242073240336e-5,1.6291234832287792e-4,TRUE,Not significant
C14orf132,-0.5123912854562709,2.864815263717913,20.27942694894906,7.404633902653885e-5,1.630521666645255e-4,TRUE,Not significant
NMNAT3,-0.8034741749007601,1.5989630386939064,20.270092362948834,7.427751097649524e-5,1.6353817390655313e-4,TRUE,Not significant
LAMB4,1.4425964755532488,-0.24545598251623435,20.280123709365466,7.429799310609298e-5,1.6356022989411735e-4,TRUE,Up-regulated
CADPS2,0.20692733418729445,5.661101275004076,20.25503485644783,7.46395913765297e-5,1.6428908790524702e-4,TRUE,Not significant
CES2,0.22822843416948993,5.737474570605709,20.243682906896876,7.491782320770173e-5,1.6487828453060798e-4,TRUE,Not significant
FAH,-0.3215373284202439,4.230621699425394,20.21840958668771,7.554142632382366e-5,1.6622729740129014e-4,TRUE,Not significant
CARNS1,1.3947045005804029,-0.07917629481258849,20.21362103644846,7.575906793492286e-5,1.6668274659668416e-4,TRUE,Up-regulated
RAD54L2,-0.1824240795855479,6.260359574793918,20.202801753949792,7.592896489690174e-5,1.6703303607861706e-4,TRUE,Not significant
GSKIP,0.2668871107750183,4.860585644353453,20.199540991871338,7.601028081559494e-5,1.6718838856568378e-4,TRUE,Not significant
LNPK,0.19204900406265774,6.561742264111264,20.19684182561678,7.607758026978603e-5,1.6731287176259402e-4,TRUE,Not significant
ZNF225-AS1,0.7778988939657074,1.2111904749261502,20.196583418302183,7.609244297971276e-5,1.67322015162199e-4,TRUE,Not significant
TMCC2,0.2832698395367156,4.925506214177104,20.194601791772204,7.613356119562767e-5,1.6738888190851885e-4,TRUE,Not significant
DIP2A,0.20468493504074972,6.128382701231847,20.19121679946652,7.621813445394159e-5,1.6755125759706146e-4,TRUE,Not significant
SMPDL3A,0.32987739897738305,3.9641751584622806,20.183483924870547,7.64121064450468e-5,1.67954046369861e-4,TRUE,Not significant
CA5BP1,-0.3038227979528762,4.651910084890973,20.173949030271963,7.665138627285532e-5,1.6845629463508558e-4,TRUE,Not significant
RAG1,1.5032565399246234,-0.161347868217739,20.152634861509938,7.733918843851804e-5,1.6994397796907593e-4,TRUE,Up-regulated
EXO1,0.18587941659111415,6.1723112056945855,20.134208295895675,7.76582419022778e-5,1.706210740698063e-4,TRUE,Not significant
SH3BP5-AS1,0.4135536870957494,3.4003934671677043,20.1129137193783,7.820420687552992e-5,1.7179645164645574e-4,TRUE,Not significant
MAPK11,0.34472728691469307,3.838673205901406,20.09837484719087,7.857863326171012e-5,1.7259472145594846e-4,TRUE,Not significant
SLC25A4,0.19753876300040094,5.75448793167664,20.09054823912575,7.878068573391072e-5,1.7301420795574324e-4,TRUE,Not significant
SLC38A7,0.28954351520808047,4.78017173913018,20.08781988616901,7.885144040656362e-5,1.7314526742829298e-4,TRUE,Not significant
EFR3A,0.18908236034845993,6.543767511897216,20.063572567805224,7.94827816227828e-5,1.745070763820895e-4,TRUE,Not significant
CHASERR,-0.21810195046623332,6.31228427108373,20.05068262092826,7.982061876821567e-5,1.752241954139341e-4,TRUE,Not significant
SYDE1,-0.22877682739436112,5.559794321037463,20.049974855947074,7.983922619888547e-5,1.752404304856874e-4,TRUE,Not significant
PPP1R9A,0.29713153632635597,4.960056427253202,20.039358861219885,8.011870094968523e-5,1.7582916257281384e-4,TRUE,Not significant
BAG5,-0.18883373779363205,6.330085127946894,20.03250776247517,8.029955909878983e-5,1.762013349310803e-4,TRUE,Not significant
MCM3,-0.14797130928347574,8.187362205232786,20.014221937008404,8.078449853792609e-5,1.7724055476527018e-4,TRUE,Not significant
GOLGA4,-0.16379384410164904,7.726901118471051,20.002905962233402,8.108615935028542e-5,1.7787742745894192e-4,TRUE,Not significant
UBQLN4,-0.22971856253616044,6.3090332085388,19.99691794294494,8.124627799312894e-5,1.7820366615669455e-4,TRUE,Not significant
PRUNE1,-0.2818665814052422,5.065641488217058,19.992515368499745,8.13642475371775e-5,1.7843737743876586e-4,TRUE,Not significant
